ACBG0030,LEFT/RIGHT,20,R,Right,Right,N,1,,,,
ACBG0030,LEFT/RIGHT,30,+,+,+,N,1,,,,
ACBG0030,LEFT/RIGHT,40,A,Left and Right,Left and Right,N,1,,,,
ACBG0030,LEFT/RIGHT,50,B,Left or Right,Left or Right,N,1,,,,
ACBG0040,BOOKING CURRENCY,10,VND,9,999,999,999,999,#,###,###,###,###R,Y,1,,,,
ACBG0040,BOOKING CURRENCY,20,USD,9,999,999,999,990.99,#,###,###,###,###.##R,N,1,,,,
ACBG0050,TRANSACTION FORMAT,10,VND,9,999,999,999,999,#,###,###,###,###R,N,1,,,,
ACBG0050,TRANSACTION FORMAT,20,USD,9,999,999,999,990.99,#,###,###,###,###.##R,Y,1,,,,
ACBG0060,CONTROL OPTION,10,01,Display,Display,N,1,,,,
ACBG0060,CONTROL OPTION,20,02,Screen option(uncheck),Screen option(uncheck),N,1,,,,
ACBG0060,CONTROL OPTION,30,03,Screen option(check),Screen option(check),N,1,,,,
ACBG0060,CONTROL OPTION,40,04,None,None,N,1,,,,
ACBG0070,AMOUNT KIND,10,BBAL,Beginning Balance,Beginning Balance,N,1,,,,
ACBG0070,AMOUNT KIND,20,EBAL,Ending Balance,Ending Balance,N,1,,,,
ACBG0070,AMOUNT KIND,30,OTT,Origination of This Term,Origination of This Term,N,1,,,,
ACBG0080,LINE DESIGN KIND,10,SWSTL,Width+Standard Length,Width+Standard Length,N,1,,,,
ACBG0080,LINE DESIGN KIND,20,SW,Width w/o Length,Width w/o Length,N,1,,,,
ACBG0080,LINE DESIGN KIND,30,STL,Length w/o Width,Length w/o Width,N,1,,,,
ACBG0080,LINE DESIGN KIND,40,SWSBL,Width+Sub Length,Width+Sub Length,N,1,,,,
ACBG0080,LINE DESIGN KIND,50,SBL,Sub Length w/o width,Sub Length w/o width,N,1,,,,
ACBG0090,ACCOUNTING BOOK TYPES,10,01,GENERAL JOURNAL,Nhật ký chung,Y,1,,,,
ACBG0090,ACCOUNTING BOOK TYPES,20,02,JOURNAL VOUCHER,Chứng từ ghi sổ,N,1,,,,
ACBG0100,DATASOURCE,10,LOG,INDIRECT,Gián tiếp,N,1,,,,
ACBG0100,DATASOURCE,20,TREA,DIRECT,Trực tiếp,Y,1,,,,
ACBG0101,TRANSACTION/BOOK,10,TRANS,Transaction,Transaction,Y,1,,,,
ACBG0101,TRANSACTION/BOOK,20,BOOK,Booking,Booking,N,1,,,,
ACCR0010,INVOICE_TYPE,1,00,IRRELEVANT,IRRELEVANT,N,1,,,,
ACCR0010,INVOICE_TYPE,1,04,ETC,ETC,N,1,,,,
ACCR0010,INVOICE_TYPE,1,12,INVOICE WITH VAT,INVOICE WITH VAT,N,1,,,,
ACCR0010,INVOICE_TYPE,1,14,LEASING INVOICE,LEASING INVOICE,N,1,,,,
ACCR0010,INVOICE_TYPE,1,13,INVOICE W/O VAT,INVOICE W/O VAT,N,1,,,,
ACCR0010,INVOICE_TYPE,1,11,IMPORT INVOICE,IMPORT INVOICE,N,1,,0,,
ACCR0010,INVOICE_TYPE,1,03,PRIVATE,PRIVATE,N,1,,,,
ACCR0010,INVOICE_TYPE,1,01,ZERO TAX,ZERO TAX,N,1,,,,
ACCR0010,INVOICE_TYPE,1,02,GENERAL TAX,GENERAL TAX,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,AO00,ADVANCE CASH,ADVANCE CASH,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PD00,PAY CASH ON DELIVERY,PAY CASH ON DELIVERY,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PQ90,PAY 90DAYS AFTER QC,PAY 90DAYS AFTER QC,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PQ60,PAY 60DAYS AFTER QC,PAY 60DAYS AFTER QC,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PQ45,PAY 45DAYS AFTER QC,PAY 45DAYS AFTER QC,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PQ30,PAY 30DAYS AFTER QC,PAY 30DAYS AFTER QC,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PQ00,PAY CASH ON QC,PAY CASH ON QC,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PO90,PAY 90DAYS AFTER ORDER,PAY 90DAYS AFTER ORDER,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PO60,PAY 60DAYS AFTER ORDER,PAY 60DAYS AFTER ORDER,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PO45,PAY 45DAYS AFTER ORDER,PAY 45DAYS AFTER ORDER,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,PO30,PAY 30DAYS AFTER ORDER,PAY 30DAYS AFTER ORDER,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,AO90,ADVANCE 90DAYS NOTE,ADVANCE 90DAYS NOTE,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,AO30,ADVANCE 30DAYS NOTE,ADVANCE 30DAYS NOTE,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,AO60,ADVANCE 60DAYS NOTE,ADVANCE 60DAYS NOTE,N,1,,,,
ACCR0020,SETTLEMENT CONDITION,1,AO45,ADVANCE 45DAYS NOTE,ADVANCE 45DAYS NOTE,N,1,,,,
ACCR0030,PAYMENT STATUS,1,0,NOT YET PAYMENT,NOT YET PAYMENT,N,1,,,,
ACCR0030,PAYMENT STATUS,1,2,PAYMENT,PAYMENT,N,1,,,,
ACCR0030,PAYMENT STATUS,1,1,PARTIAL PAYMENT,PARTIAL PAYMENT,N,1,,,,
ACCR0040,PAYMENT TYPE,0,11,CASH(Emp),CASH(Emp),N,0,,,,
ACCR0040,PAYMENT TYPE,0,22,DEPOSIT(Vendor),DEPOSIT(Vendor),N,1,,,,
ACCR0040,PAYMENT TYPE,0,21,DEPOSIT(Emp),DEPOSIT(Emp),N,0,,,,
ACCR0040,PAYMENT TYPE,0,12,CASH(Vendor),CASH(Vendor),N,1,,,,
ACCR0040,PAYMENT TYPE,1,30,INSTALLMENT,INSTALLMENT,N,1,,,,
ACCR0050,AP TYPE,10,VEN,VENDOR,VENDOR,Y,1,,,,
ACCR0050,AP TYPE,20,EXP,EXPENDITURE,EXPENDITURE,N,1,,,,
ACCR0050,AP TYPE,30,GAE,GENERAL AFFAIR EXPENDITURE,GENERAL AFFAIR EXPENDITURE,N,1,,,,
ACCR0050,AP TYPE,40,TRE,TRADE EXPENDITURE,TRADE EXPENDITURE,N,1,,,,
ACCR0050,AP TYPE,50,BNK,BANK,BANK,N,1,,,,
ACCR0080,TAX TYPE,10,00,IRRELEVANT,IRRELEVANT,N,1,,,,
ACCR0080,TAX TYPE,20,01,ZERO TAX,ZERO TAX,N,1,,,,
ACCR0080,TAX TYPE,30,02,GENERAL TAX,GENERAL TAX,N,1,,,,
ACCR0080,TAX TYPE,40,03,PRIVATE,PRIVATE,N,1,,,,
ACCR0080,TAX TYPE,50,04,ETC,ETC,N,1,,,,
ACCR0080,TAX TYPE,60,11,IMPORT INVOICE,IMPORT INVOICE,N,1,,,,
ACCR0080,TAX TYPE,70,12,INVOICE WITH VAT,INVOICE WITH VAT,N,1,,,,
ACCR0080,TAX TYPE,80,13,INVOICE W/O VAT,INVOICE W/O VAT,N,1,,,,
ACCR0080,TAX TYPE,90,14,LEASING INVOICE,LEASING INVOICE,N,1,,,,
ACCR0100,VAT TYPE,0,1,IN,IN,N,1,,,,
ACCR0100,VAT TYPE,0,2,OUT,OUT,N,1,,,,
ACCR0110,TAX RATE,10,00,0%,0%,N,1,,,1,
ACCR0110,TAX RATE,20,05,5%,5%,N,1,,,2,
ACCR0110,TAX RATE,30,10,10%,10%,N,1,,,4,
ACCR0110,TAX RATE,40,15,15%,15%,N,1,,,5,
ACCR0110,TAX RATE,50,20,20%,20%,N,1,,,6,
ACCR0110,TAX RATE,60,30,30%,30%,N,1,,,7,
ACCR0110,TAX RATE,70,40,40%,40%,N,1,,,8,
ACCR0110,TAX RATE,80,06,6%,6%,N,1,,,3,
ACCR0110,TAX RATE,90,01,none,none,N,1,,,10,
ACCR0110,TAX RATE,100,50,50%,50%,N,1,,,9,
ACCR0110,TAX RATE,110,NO,No VAT,No VAT,N,1,,,11,
ACCR0110,TAX RATE,120,45,45%,45%,N,1,,,12,
ACCR0130,COLLECTION METHOD,10,01,AT SIGHT,At Sight,N,0,,,,
ACCR0130,COLLECTION METHOD,20,02,ACCOUNT RECEIVABLE,Account Receivable,N,0,,,,
ACCR0130,COLLECTION METHOD,30,03,ADVANCE,Advance,N,0,,,,
ACCR0130,COLLECTION METHOD,40,04,SHORT-TERM BORROWING,Short-Term Borrowing,N,0,,,,
ACCR0130,COLLECTION METHOD,50,05,OTHERS,Others,N,0,,,,
ACCR0130,COLLECTION METHOD,60,N,ONE CERRENCY,ONE CERRENCY,N,1,,,,
ACCR0130,COLLECTION METHOD,70,Y,MULTI CERRENCY,MULTI CERRENCY,N,1,,,,
ACCR0140,PAYMENT METHOD,10,02,T/T,T/T,N,1,,,,
ACCR0140,PAYMENT METHOD,20,01,CASH,CASH,N,1,,,,
ACCR0140,PAYMENT METHOD,30,03,L/C,L/C,N,1,,,,
ACCR0140,PAYMENT METHOD,40,04,ETC,ETC,N,1,,,,
ACCR0150,TERMS,10,60,60 DAYS,60 DAYS,N,1,,,8,
ACCR0150,TERMS,20,7,7 DAYS,7 DAYS,N,1,,,7,
ACCR0150,TERMS,30,14,14 DAYS,14 DAYS,N,1,,,6,
ACCR0150,TERMS,40,21,21 DAYS,21 DAYS,N,1,,,5,
ACCR0150,TERMS,50,30,30 DAYS,30 DAYS,N,1,,,4,
ACCR0150,TERMS,60,45,45 DAYS,45 DAYS,N,1,,,3,
ACCR0150,TERMS,70,0,0 DAYS,0 DAYS,N,1,,,0,
ACCR0150,TERMS,80,90,90 DAYS,90 DAYS,N,1,,,1,
ACCR0150,TERMS,90,15,15 DAYS,15 DAYS,N,1,,,2,
ACCR0160,ITEM CLASS,10,02,Finished Good,Finished Good,Y,1,,,,
ACCR0160,ITEM CLASS,20,01,Merchandise,Merchandise,N,1,,,,
ACCR0160,ITEM CLASS,30,03,Service,Service,N,1,,,,
ACCR0160,ITEM CLASS,40,04,Scrap,Scrap,N,1,,,,
ACCR0160,ITEM CLASS,50,I_GI,Goods in transit,Goods in transit,N,1,I=INVENTORY,,151000,
ACCR0160,ITEM CLASS,60,I_RM,Raw material,Raw material,N,1,,,152000,
ACCR0160,ITEM CLASS,70,I_TS,Tools and supplies,Tools and supplies,N,1,,,153000,
ACCR0160,ITEM CLASS,80,I_FG,Finished goods,Finished goods,N,1,,,155000,
ACCR0160,ITEM CLASS,90,I_MI,Merchandise inventory,Merchandise inventory,N,1,,,156000,
ACCR0160,ITEM CLASS,100,F_TF,Tangible fixed assets,Tangible fixed assets,N,1,F= FIXED,,211000,
ACCR0160,ITEM CLASS,110,I_P,Purchases,Purchases,N,1,,,611000,
ACCR0160,ITEM CLASS,120,C_RC,Raw material costs,Raw material costs,N,1,C=COST,,621000,
ACCR0160,ITEM CLASS,130,C_FO,Factory overhead costs,Factory overhead costs,N,1,,,627000,
ACCR0160,ITEM CLASS,140,C_SE,Selling expenses,Selling expenses,N,1,,,641000,
ACCR0160,ITEM CLASS,150,C_GA,General and administration expenses,General and administration expenses,N,1,,,642000,
ACCR0160,ITEM CLASS,160,C_DL,Direct Labour Cost,Direct Labour Cost,N,1,,,622000,
ACCR0160,ITEM CLASS,170,O_PE,Prepaid Expense,Prepaid Expense,N,1,O=OTHER,,142000,
ACCR0160,ITEM CLASS,180,O_PEL,Prepaid Expense (LONG-TERM),Prepaid Expense (LONG-TERM),N,1,,,242000,
ACCR0160,ITEM CLASS,190,O_AE,Accrued Expense,Accrued Expense,N,1,,,335000,
ACCR0160,ITEM CLASS,200,O_CEM,Collection Extra Money,Collection Extra Money,N,1,,,111000,
ACCR0160,ITEM CLASS,210,O_PIS,Paying Instead Salary,Paying Instead Salary,N,1,,,334000,
ACCR0160,ITEM CLASS,220,I_STR,Shortage Of Assets Awaiting Resolution,Shortage Of Assets Awaiting Resolution,N,1,,,138100,
ACCR0160,ITEM CLASS,230,I_SLR,Surplus Of Assets Awaiting Resolution,Surplus Of Assets Awaiting Resolution,N,1,,,338100,
ACCR0170,AR ACCOUNT CODE,10,DO,131100,131100,N,1,,,,
ACCR0170,AR ACCOUNT CODE,20,OS,131200,131200,N,1,,,,
ACCR0180,VAT ACCOUNT CODE,10,AR,333110,333110,N,1,,,,
ACCR0180,VAT ACCOUNT CODE,20,AP,133100,133100,N,1,,,,
ACCR0200,,10,DO,156200,156200,N,1,,,,
ACCR0200,,20,EX,156200,156200,N,1,,,,
ACCR0210,IMPORT TAX,10,EX,333120,333120,N,1,,,,
ACCR0210,IMPORT TAX,20,IMP,333300,333300,N,1,,,,
ACCR0210,IMPORT TAX,30,EXC,333200,333200,N,1,,,,
ACCR0220,FEE TYPE,10,01,BANK CHARGE,BANK CHARGE,N,1,,,,
ACCR0220,FEE TYPE,20,02,VAT,VAT,N,1,,,,
ACCR0220,FEE TYPE,30,03,REMITTANCE CHARGE,REMITTANCE CHARGE,Y,1,,,,
ACCR0220,FEE TYPE,40,04,L/C AMEND NO',L/C AMEND NO',N,1,,,,
ACCR0220,FEE TYPE,50,05,STTLEMENT FEE,STTLEMENT FEE,N,1,,,,
ACCR0220,FEE TYPE,60,06,CABLE CHARGE,CABLE CHARGE,N,1,,,,
ACCR0220,FEE TYPE,70,07,D/P PAYMENT,D/P PAYMENT,N,1,,,,
ACCR0220,FEE TYPE,80,08,INTERAST SIGHT BILL BOUGHT,INTERAST SIGHT BILL BOUGHT,N,1,,,,
ACCR0220,FEE TYPE,90,10,NEGO PAYMENT,NEGO PAYMENT,N,1,,,,
ACCR0220,FEE TYPE,100,11,MAIL CHARGE,MAIL CHARGE,N,1,,,,
ACCR0220,FEE TYPE,110,12,OTHER BANK CHARGE,OTHER BANK CHARGE,N,1,,,,
ACCR0220,FEE TYPE,120,13,L/C ISSUANCE,L/C ISSUANCE,N,1,,,,
ACCR0220,FEE TYPE,130,14,INWARD REMITTANE,INWARD REMITTANE,N,1,,,,
ACCR0220,FEE TYPE,140,15,L/C COLLECTING,L/C COLLECTING,N,1,,,,
ACCR0220,FEE TYPE,150,16,FOREIGN EXCHANGE,FOREIGN EXCHANGE,N,1,,,,
ACCR0225,FEE ACCOUNT CODE,10,642310,ADMIN EXPENSE STATIONERY,ADMIN EXPENSE STATIONERY,N,0,,,,
ACCR0225,FEE ACCOUNT CODE,20,333110,VAT OUTPUT,VAT OUTPUT,N,0,,,,
ACCR0225,FEE ACCOUNT CODE,30,515200,FOREIGN EXCHANGE GAIN,FOREIGN EXCHANGE GAIN,N,0,,,,
ACCR0225,FEE ACCOUNT CODE,40,635200,FOREIGN EXCHANGE LOSS,FOREIGN EXCHANGE LOSS,N,0,,,,
ACCR0225,FEE ACCOUNT CODE,50,642830,ADMIN EXPENSE BANK CHARGES,ADMIN EXPENSE BANK CHARGES,N,1,,,,
ACCR0230,GROUP ACCOUNT VAT,10,333110,333110,,N,1,,,,
ACCR0230,GROUP ACCOUNT VAT,20,138830,138830,,N,1,,,,
ACCR0230,GROUP ACCOUNT VAT,30,133200,133200,,N,1,,,,
ACCR0230,GROUP ACCOUNT VAT,40,333300,333300,,N,1,,,,
ACCR0230,GROUP ACCOUNT VAT,50,333120,333120,,N,1,,,,
ACCR0230,GROUP ACCOUNT VAT,60,133100,133100,,N,1,,,,
ACCR0235,GROUP AR/AP,10,AR,AR,,N,1,,,,
ACCR0235,GROUP AR/AP,20,AP,AP,,N,1,,,,
ACCR0236,GROUP ADVANCE,10,AFC_DO,131300,131300,N,1,,,,
ACCR0236,GROUP ADVANCE,20,AFC_OS,131400,131400,N,1,,,,
ACCR0236,GROUP ADVANCE,30,ATV_DO,331300,331300,N,1,,,,
ACCR0236,GROUP ADVANCE,40,ATV_OS,331400,331400,N,1,,,,
ACCR0236,GROUP ADVANCE,50,VAT,133100,133100,N,1,,,,
ACCR0236,GROUP ADVANCE,60,LOSS,515200,515200,N,1,,,,
ACCR0236,GROUP ADVANCE,70,GAIN,635200,635200,N,1,,,,
ACCR0236,GROUP ADVANCE,80,AP_DO,331100,331100,N,1,,,,
ACCR0236,GROUP ADVANCE,90,AP_OS,331200,331200,N,1,,,,
ACCR0236,GROUP ADVANCE,100,AR_DO,131100,131100,N,1,,,,
ACCR0236,GROUP ADVANCE,110,AR_OS,131200,131200,N,1,,,,
ACCR0237,RECEIVING TYPE,10,10,Turnover Of Sales & Service,Thu bán hàng & cung cấp dịch vụ,Y,0,,,131000,
ACCR0237,RECEIVING TYPE,20,20,Other Income,Thu khác từ hoạt động kinh doanh,N,1,,,,
ACCR0237,RECEIVING TYPE,30,30,Income From Liquidate FA,Thu từ thanh lý TSCĐ,N,1,,,,
ACCR0237,RECEIVING TYPE,40,40,Take Back Amounts From Debtor, Sale Liability Of Other Company,Thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác,N,0,,,,
ACCR0237,RECEIVING TYPE,50,50,Take Back Amounts From Investments,Thu hồi đầu tư góp vốn vào đơn vị khác,N,0,,,,
ACCR0237,RECEIVING TYPE,60,60,Interest Income, Dividend, Shared Earning,Thu lãi cho vay, cổ tức, lợi nhuận được chia,N,0,,,,
ACCR0237,RECEIVING TYPE,70,70,Income From Sale Shares, Receiving Owner's Equity,Thu từ bán cổ phiếu, nhận vốn góp của chủ sở hữu,N,1,,,,
ACCR0237,RECEIVING TYPE,80,80,Transfer Money,Điều chuyển tiền,Y,1,,,,
ACCR0237,RECEIVING TYPE,90,90,Collection Advance Employee,Thu tạm ứng nhân viên,N,1,YG137,,,
ACCR0237,RECEIVING TYPE,100,100,Long Term, Short Term Borrowing Receipt,Tiền vay ngắn hạn, dài hạn nhận được,N,1,,,,
ACCR0237,RECEIVING TYPE,110,110,Advance From Customer,Thu ứng trước của khách hàng,N,1,,,,
ACCR0238,GROUP AP,10,VAT,133100,133100,N,1,,,,
ACCR0238,GROUP AP,20,138,138100,138100,N,1,,,,
ACCR0238,GROUP AP,30,338,338100,338100,N,1,,,,
ACCR0239,PAYMENT TYPE,10,10,Paying To Vendor,Chi trả cho người cung cấp hàng hóa và dịch vụ,Y,0,,,,
ACCR0239,PAYMENT TYPE,20,20,Paying To Employees,Chi trả cho người lao động,N,1,,,,
ACCR0239,PAYMENT TYPE,30,30,Paying Loan Interest,Chi trả lãi vay,N,0,,,,
ACCR0239,PAYMENT TYPE,40,40,Paying For Bussiness Income Tax,Chi nộp thuế thu nhập doanh nghiệp,N,1,,,,
ACCR0239,PAYMENT TYPE,50,50,Other Expenses,Chi khác cho hoạt động kinh doanh,N,1,,,,
ACCR0239,PAYMENT TYPE,60,60,Buying, Building FA And Other Long Term Assets,Chi mua sắm, xây dựng TSCĐ và tài sản dài hạn khác,N,0,,,,
ACCR0239,PAYMENT TYPE,70,70,Loan, Buying Financial Leased FA,Chi cho vay, mua các công cụ nợ của đơn vị khác,N,0,,,,
ACCR0239,PAYMENT TYPE,80,80,Invest Other Company,Chi đầu tư góp vốn vào đơn vị khác,N,0,,,,
ACCR0239,PAYMENT TYPE,90,90,Paying Owner's Equity, Take Back Published Shares,Chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu đã phát hành,N,0,,,,
ACCR0239,PAYMENT TYPE,100,100,Paying Borrowing Loan,Chi trả nợ gốc vay,N,0,,,,
ACCR0239,PAYMENT TYPE,110,110,Paying Financial Leased Debt,Chi trả nợ thuê tài chính,N,0,,,,
ACCR0239,PAYMENT TYPE,120,120,Paying Dividend, Earning For Owner's Equity,Chi cổ tức, lợi nhuận cho chủ sở hữu,N,0,,,,
ACCR0239,PAYMENT TYPE,130,130,Transfer Money,Điều chuyển tiền,Y,1,,,,
ACCR0239,PAYMENT TYPE,140,140,Advance for Employee,Tạm ứng cho nhân viên,N,1,YG137,,,
ACCR0239,PAYMENT TYPE,150,150,Advance To Vendor,Chi trả trước người bán,N,1,,,,
ACCR0240,EXPORT PRICE METHODS,10,10,Average Cost At Times,Bình quân thời điểm,Y,1,,,,
ACCR0240,EXPORT PRICE METHODS,20,20,FIFO,Nhập trước xuất trước,N,1,,,,
ACCR0240,EXPORT PRICE METHODS,30,30,Average Cost At The End Period,Bình quân cuối kỳ,N,1,,,,
ACCR0240,EXPORT PRICE METHODS,40,40,LIFO,Nhập trước xuất sau,N,1,,,,
ACCR0241,TITLE,10,10,INVENTORY OF MATERIAL REPORT,BÁO CÁO NHẬP XUẤT TỒN NGUYÊN VẬT LIỆU,N,1,,,,
ACCR0241,TITLE,20,20,INVENTORY OF FINISHED GOODS REPORT,BÁO CÁO NHẬP XUẤT TỒN THÀNH PHẨM,N,1,,,,
ACCR0241,TITLE,30,30,INVENTORY OF MERCHANDISE REPORT,BÁO CÁO NHẬP XUẤT TỒN HÀNG HÓA,N,1,,,,
ACCR0242,USUAL INVOICE,10,10,ALLOCATE,ALLOCATE,N,1,,,,
ACCR0242,USUAL INVOICE,20,20,OTHER,OTHER,Y,1,,,,
ACCR0243,ALLOCATE METHOD,10,10,VALUE,GIÁ TRỊ,Y,1,,,,
ACCR0243,ALLOCATE METHOD,20,20,QUANTITY,SỐ LƯỢNG,N,1,,,,
ACCR0244,BAO CAO TONG HOP,10,141,BẢNG TỔNG HỢP TÌNH HÌNH TẠM ỨNG CÔNG NHÂN VIÊN,BẢNG TỔNG HỢP TÌNH HÌNH TẠM ỨNG CÔNG NHÂN VIÊN,Y,1,,,,
ACCR0244,BAO CAO TONG HOP,20,1421,BẢNG TỔNG HỢP CHI PHÍ TRẢ TRƯỚC NGẮN HẠN,BẢNG TỔNG HỢP CHI PHÍ TRẢ TRƯỚC NGẮN HẠN,N,1,,,,
ACCR0244,BAO CAO TONG HOP,30,144,BẢNG TỔNG HỢP TÌNH HÌNH KÝ CƯỢC, KÝ QUỸ NGẮN HẠN,BẢNG TỔNG HỢP TÌNH HÌNH KÝ CƯỢC, KÝ QUỸ NGẮN HẠN,N,1,,,,
ACCR0244,BAO CAO TONG HOP,40,3311,BẢNG TỔNG HỢP TÌNH HÌNH THANH TOÁN NHÀ CUNG CẤP,BẢNG TỔNG HỢP TÌNH HÌNH THANH TOÁN NHÀ CUNG CẤP,N,1,,,,
ACCR0244,BAO CAO TONG HOP,50,3312,BẢNG TỔNG HỢP TÌNH HÌNH THANH TOÁN NHÀ CUNG CẤP,BẢNG TỔNG HỢP TÌNH HÌNH THANH TOÁN NHÀ CUNG CẤP,N,1,,,,
ACCR0244,BAO CAO TONG HOP,60,335,BẢNG TỔNG HỢP CHI PHÍ PHẢI TRẢ,BẢNG TỔNG HỢP CHI PHÍ PHẢI TRẢ,N,1,,,,
ACCR0244,BAO CAO TONG HOP,70,3388,BẢNG TỔNG HỢP TÌNH HÌNH PHẢI TRẢ KHÁC,BẢNG TỔNG HỢP TÌNH HÌNH PHẢI TRẢ KHÁC,N,1,,,,
ACCR0260,ADVANCE METHOD,10,YG140,DEPOSIT,DEPOSIT,N,1,,,,
ACCR0260,ADVANCE METHOD,20,YG141,CASH,CASH,N,1,,,,
ACCR0260,ADVANCE METHOD,30,YG142,FIXED ASSET,FIXED ASSET,N,1,,,,
ACCR0260,ADVANCE METHOD,40,YG143,OTHER ASSETS,OTHER ASSETS,N,1,,,,
ACDF0010,FIXED ASSET KIND,10,BD,Building,Building,N,1,,,,
ACDF0010,FIXED ASSET KIND,20,ME,Machinery & Equipment,Machinery & Equipment,N,1,,,,
ACDF0010,FIXED ASSET KIND,30,TF,Transportation & Facilities,Transportation & Facilities,N,1,,,,
ACDF0010,FIXED ASSET KIND,40,FO,Furniture & Office Equipment,Furniture & Office Equipment,N,1,,,,
ACDF0010,FIXED ASSET KIND,50,OT,Other Tangible Fixed Assets,Other Tangible Fixed Assets,N,1,,,,
ACDF0010,FIXED ASSET KIND,60,FL,Finance Lease Assets,Finance Lease Assets,N,1,,,,
ACDF0010,FIXED ASSET KIND,70,IA,Intangible Assets,Intangible Assets,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,10,211200,Property-Building-Plant,Nhà cửa, vật kiến trúc,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,20,211300,Machinery & Equipment,Máy móc, thiết bị,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,30,211400,Transportation & Facilities,Phương tiện vận tải, truyền dẫn,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,40,211500,Furniture & Office Equipment,Thiết bị, dụng cụ quản lý,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,50,211800,Other Tangible Fixed Assets,Tài sản cố định khác,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,60,212100,Machinery & Equipment,TSCĐ thuê TC - Máy móc, thiết bị,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,70,212200,Vehicles,TSCĐ thuê TC - PT vận tải,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,80,213100,Right Of Land Use,Quyền sử dụng đất,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,90,213200,Right Of Publishing,Quyền phát hành,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,100,213500,Software,Phần mềm máy tính,N,1,,,,
ACDF0020,ASSET ACCOUNT CODE,110,213800,Other Intangible Assets,Tài sản vô hình khác,N,1,,,,
ACDF0030,DEPRECIATION ACCOUNT CODE,10,214120,Dep'n - Building,Depr. - Building,N,1,,,,
ACDF0030,DEPRECIATION ACCOUNT CODE,20,214130,Dep'n - Machinery & Equipment,Depr. - Machinery & Equipment,N,1,,,,
ACDF0030,DEPRECIATION ACCOUNT CODE,30,214140,Dep'n - Transportation & Facilities,Depr. - Transportation & Facilities,N,1,,,,
ACDF0030,DEPRECIATION ACCOUNT CODE,40,214150,Dep'n - Furniture & Office Equipment,Depr. - Furniture & Office Equipment,N,1,,,,
ACDF0030,DEPRECIATION ACCOUNT CODE,50,214180,Dep'n - Other Tangible Fixed Assets,Depr. - Other Tangible Fixed Assets,N,1,,,,
ACDF0030,DEPRECIATION ACCOUNT CODE,60,214210,Dep'n - F/L Machinery & Equipment,Depr. - F/L Machinery & Equipment,N,1,,,,
ACDF0030,DEPRECIATION ACCOUNT CODE,70,214220,Dep'n - F/L Transportation & Facilities,Depr. - F/L Transportation & Facilities,N,1,,,,
ACDF0040,EXPENSE ACCOUNT CODE,10,627400,Factory Expense Depreciation,,N,1,,,,
ACDF0040,EXPENSE ACCOUNT CODE,20,641400,Selling Expense Depreciation,,N,1,,,,
ACDF0040,EXPENSE ACCOUNT CODE,30,642400,Administration Expense Depreciation,,N,1,,,,
ACDF0050,UNIT,10,EA,EA,,N,1,,,,
ACDF0050,UNIT,20,SET,SET,,N,1,,,,
ACDF0060,DEPRECIATION METHOD,10,SL,Straight Line,,N,1,,,,
ACDF0070,STATUS,10,A,Active,,N,1,,,,
ACDF0070,STATUS,20,U,Unused,,N,1,,,,
ACDF0070,STATUS,30,D,Disabled,,N,1,,,,
ACDF0070,STATUS,40,T,Transfered,,N,1,,,,
ACFC0010,COST ALLOCATION TYPE,1,10,AMOUNT,AMOUNT,N,1,,,,
ACFC0010,COST ALLOCATION TYPE,1,30,USER DEFINED,USER DEFINED,N,1,,,,
ACFC0010,COST ALLOCATION TYPE,1,20,QUANTITY,QUANTITY,N,1,,,,
ACFC0010,COST ALLOCATION TYPE,10,12,exam,exam,N,1,,,,
ACIE0001,TRANSPORTATION,10,S,SEA,SEA,N,1,,,,
ACIE0001,TRANSPORTATION,20,A,AIR,AIR,N,1,,,,
ACIE0001,TRANSPORTATION,30,R,RAILWAYS,RAILWAYS,N,1,,,,
